EYFP_ERF,mKate_ERF,EBFP2_ERF
2248.96,17248.96,1156.15
2248.96,2229.52,1156.15
29861533.02,18350266.96,23133.73
22187.25,89149.28,22957.80
10107.92,104080.89,1156.15
40129.58,451272.51,33402.74
6549.43,25701.36,4744.74
48088.23,459740.71,32440.55
860496.47,1551799.72,38823.97
2248.96,32055.98,5702.40
185971.74,1906362.16,1156.15
897517.21,1028661.19,25549.44
29559.15,904683.76,1156.15
50296.71,76505.40,1156.15
414408.96,105744.04,11437.50
12633.58,10836.13,12426.11
42534.56,31973.96,15298.46
58082.85,112411.33,22950.69
1721074.87,3325948.56,15251.22
396742.93,4255033.01,7290.42
173409.22,2704876.42,1156.15
64457.02,46712.62,30647.59
2248.96,23600.09,1866.58
2248.96,89263.06,1156.15
2248.96,15086.97,11465.21
500617.02,82401.80,1156.15
10627.54,13004.24,1156.15
1251436.41,34785.01,61358.52
429143.35,681882.40,1156.15
5501317.65,19593001.17,1156.15
4679.96,2229.52,7630.74
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,4503228.69,12012.57
2248.96,6626.98,8588.99
1144279.82,2682590.50,28882.31
51196.21,1319714.59,20662.46
6201.42,87140.47,1156.15
2248.96,2229.52,1156.15
2604659.59,5627434.28,1156.15
56176.24,449276.11,1156.15
74671.91,12899.29,10506.27
149677.77,2649663.76,40407.60
380025.20,868215.43,25598.48
210987.07,328389.95,1156.15
9551406.24,16623477.24,34217.17
2248.96,76445.36,26800.09
2248.96,493649.91,39147.41
48314.66,70048.01,25842.45
4354.50,59592.38,4734.39
2480785.55,5582894.25,43349.45
1492292.63,6238507.23,12441.77
20539.75,25556.33,35452.07
5139257.40,3762950.58,33350.10
1496463.59,4802346.72,40709.22
23815.27,152619.60,39251.64
254331.26,798492.52,15064.16
2248.96,19367.02,1156.15
547190.79,2443979.51,1156.15
2248.96,2229.52,16267.17
557671.68,957074.68,6379.27
2248.96,2229.52,1156.15
46629.46,17188.42,4747.35
32706.53,2229.52,1156.15
102213.34,97609.63,6641.97
5871466.52,23824366.32,28177.74
1435377.32,10601767.32,6310.08
34227.42,84941.82,13363.06
2248.96,2229.52,1873.11
37864.25,150649.77,1156.15
80602.22,25589.30,13381.20
321815.95,3706565.94,1156.15
2248.96,2229.52,1156.15
42092.65,461998.72,1156.15
2248.96,6658.65,1156.15
651138.83,1763915.58,15728.67
64013.55,122909.70,43099.14
13340981.69,6349365.96,1156.15
2247447.97,879130.81,1156.15
257523.98,588769.71,22805.09
136863.68,9109874.66,3887.29
3384439.05,8926400.36,36569.86
2248.96,2229.52,1156.15
2248.96,34174.05,5701.76
2248.96,50926.44,50797.96
2248.96,17248.96,1156.15
23899983.66,23765888.04,7084.36
8410083.76,59851967.66,6609.93
2248.96,63846.31,1156.15
615429.39,1706719.66,26301.78
2248.96,2229.52,1156.15
91447.85,231081.18,1156.15
2205622.62,3297966.40,4704.15
58617.23,21427.66,1156.15
192875.09,1398023.28,1156.15
3547661.26,1369103.55,22566.57
58364.03,63716.35,18167.56
2248.96,118908.78,2797.05
2248.96,2229.52,6671.13
134427.67,415284.29,6544.87
10849.03,324333.77,6572.67
1314241.73,3764724.79,32389.96
331111.60,673494.56,4546.74
90446.71,48685.70,58475.46
778752.38,1499050.13,11011.62
10591.28,19358.43,1156.15
138656.46,25582.40,1156.15
1995619.45,16951097.94,7248.16
566981.01,376678.83,16152.70
12365.13,57417.13,16250.28
369272.67,1001768.75,1156.15
193840.09,523125.86,34340.38
2248.96,2422.53,1156.15
4619363.08,9636829.47,31554.69
50319.09,72258.04,3770.91
478259.72,1194397.36,1508.71
2248.96,2229.52,1156.15
106386.03,1821685.32,8993.80
2248.96,42665.70,1156.15
1027306.39,1786848.13,11883.25
3553576.47,1036656.86,1156.15
1065003.52,791277.60,23702.79
28690.13,4513.68,1156.15
104294.72,80556.82,31596.85
2248.96,2229.52,1156.15
54541.56,34140.10,1156.15
2248.96,2229.52,1156.15
2248.96,63724.73,29682.79
1392179.10,983784.57,1156.15
1587940.60,699694.43,17973.17
1128279.63,577331.15,14172.16
24691.91,2229.52,13388.37
1030509.92,4031977.26,11197.01
436699.24,59168.23,1156.15
16693.85,2229.52,1156.15
3170014.94,23710765.72,1156.15
44478.97,42582.67,10497.20
22443.70,46881.02,1156.15
4684.34,2229.52,1156.15
2248.96,2229.52,1156.15
7365408.65,19834705.53,1156.15
2248.96,2229.52,1156.15
72732.54,2229.52,9549.97
681811.02,247377.45,12353.81
89328.42,948947.76,37089.03
50380.96,57288.56,37361.58
503828.31,569461.02,21851.39
103783.15,1224361.18,17812.80
2248.96,2229.52,74803.00
5586343.89,3286033.12,10465.41
2248.96,19367.02,1156.15
2248.96,2229.52,1156.15
32291.44,74386.24,5689.47
90631.47,19130.93,35454.04
36283.17,770975.18,63052.70
3617236.41,5315051.96,1156.15
103395.08,1641560.13,31119.72
1037830.37,992491.30,30358.51
76069.70,116608.71,27747.42
2248.96,17213.20,9545.35
2248.96,2229.52,1156.15
12690.68,2229.52,1156.15
89750.66,1931876.61,1156.15
130029.20,131388.38,25823.70
6471.88,33989.68,47924.33
38711.28,2229.52,1156.15
2248.96,2229.52,1156.15
76779.84,697066.97,1156.15
2084601.37,8016956.29,37807.44
150496.78,55223.06,1156.15
8274.47,1127100.58,1156.15
379721.52,5131865.38,20456.84
6360.92,50844.25,69030.43
2248.96,19367.02,1156.15
6880505.78,3437261.17,1156.15
2248.96,2229.52,1156.15
100506.71,44615.16,17213.80
8687.51,2229.52,1156.15
4634.87,10892.28,1156.15
2248.96,27839.27,1156.15
249032.59,1027307.55,1156.15
3150373.93,3998080.32,4490.15
708617.71,459110.17,22844.72
52260.90,82850.40,2808.07
12678.51,2229.52,19145.99
62665.40,10736.22,23941.37
2248.96,84987.09,10484.24
2248.96,2229.52,8590.34
2248.96,2229.52,13388.36
5858335.67,4378713.97,1156.15
2248.96,296833.11,1156.15
2248.96,2229.52,1156.15
4684.34,2229.52,1156.15
6017810.79,23788355.98,1156.15
2248.96,2229.52,22984.40
2248.96,2229.52,38338.06
2248.96,2229.52,18186.38
246201.58,821859.65,1156.15
457030.97,2229.52,18186.52
2248.96,2229.52,45055.29
2248.96,2229.52,11469.15
102562.09,1440476.07,1156.15
210847.58,2229.52,1156.15
489067.86,2229.52,1156.15
972509.93,1920389.05,1156.15
925089.23,759746.16,1156.15
1151491.49,3176210.23,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2082873.20,17444501.62,9976.15
2248.96,2229.52,1156.15
3435791.28,15015902.72,1156.15
2248.96,2229.52,7630.74
365273.95,5906979.75,45169.59
236094.90,2944155.28,1156.15
2248.96,2229.52,15307.57
4620332.95,2229.52,9551.38
249801.81,4750809.86,6179.28
2248.96,2229.52,13388.36
2248.96,2229.52,1156.15
2248.96,1222426.09,1156.15
2248.96,2229.52,28742.02
2248.96,2229.52,1156.15
2248.96,2229.52,37378.46
2248.96,2229.52,13388.36
2842279.39,28177996.17,8614.56
2248.96,2229.52,5711.53
2248.96,2229.52,19145.98
1399842.74,1394678.34,1156.15
2680.97,2229.52,3792.32
783289.68,2104725.91,30018.54
7592943.62,5209218.43,29069.62
1071529.00,2229.52,1156.15
2248.96,2229.52,22024.79
2248.96,2229.52,1156.15
2248.96,2229.52,20105.59
2248.96,2229.52,3792.32
2248.96,2229.52,1156.15
751977.51,1632558.47,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,34499.64
1770509.15,16411154.66,23726.44
3641634.64,5943867.90,50915.93
2248.96,2229.52,22984.40
2248.96,2229.52,59449.35
2248.96,2229.52,1156.15
2248.96,2229.52,23944.00
2248.96,2229.52,13388.36
58536.85,31892.29,30652.12
2248.96,2229.52,28742.02
2248.96,2229.52,1873.11
2248.96,2229.52,8590.34
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,462041.90,1156.15
2248.96,2229.52,1156.15
2248.96,650497.26,13190.19
62714.23,2229.52,24903.62
3459419.58,2229.52,1156.54
2248.96,2229.52,1156.15
1626809.35,24055282.31,34824.37
2248.96,2229.52,7630.74
3499216.03,390707.04,1156.15
85217.04,4831490.84,1156.15
218737.55,2478202.06,1156.15
13637107.85,74077920.16,1156.15
2248.96,572067.68,27608.20
2248.96,2229.52,1156.15
1166453.92,2307794.76,1156.15
5106866.72,4883573.53,1156.15
2248.96,2229.52,1156.15
4969661.68,5773135.35,36574.08
2248.96,2229.52,19145.98
2248.96,2229.52,35459.25
6361303.65,9891485.28,1156.15
3657897.42,10815499.93,17759.98
1461397.88,3582430.98,30526.47
956187.39,916242.73,49573.86
885917.47,3765254.20,10318.93
495886.83,14241515.05,9035.97
2816024.43,1554072.64,33065.66
2502763.50,5940830.54,41320.83
603146.40,24903399.53,68151.23
1309702.82,2229.52,22984.80
94057.10,4683141.75,17715.19
1658485.27,2715903.63,41346.96
1777474.69,19052461.27,1156.15
1602647.63,930619.40,1156.15
2248.96,2229.52,1156.15
1260833.98,6814907.93,1156.15
1533424.71,432912.42,9418.29
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
1323724.91,2229.52,6671.54
2248.96,2229.52,30661.23
5220645.62,15460927.75,12501.66
2248.96,2229.52,2832.72
2248.96,2229.52,1156.15
2248.96,2229.52,54651.33
2248.96,2229.52,45055.29
4440018.16,3884406.57,29474.56
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2446476.27,3532844.36,1156.15
2248.96,2229.52,10509.55
408857.26,1080096.32,1156.15
2248.96,2229.52,1873.11
2248.96,2229.52,1156.15
1180690.13,1911497.68,49269.65
634673.85,1136826.28,54304.45
2248.96,2229.52,75762.61
2248.96,2229.52,70964.59
2248.96,283823.28,71838.03
496410.87,7830015.10,49379.81
2248.96,116488.25,73808.38
3429939.41,14282904.73,33972.98
2248.96,2229.52,44095.68
1219858.46,3822118.23,6463.14
943403.09,2229.52,37378.75
2345018.66,189702741.40,36011.20
2248.96,2229.52,27782.42
435017.44,2229.52,12428.89
2248.96,2229.52,58489.74
7130893.19,12870603.12,43041.09
3166929.02,17580962.53,35843.71
765241.94,2229.52,67126.41
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
284906.21,2229.52,1156.15
1893458.67,3635072.81,1156.15
2248.96,2229.52,1156.15
2248.96,1601559.11,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
18693.00,2229.52,4751.93
2248.96,2229.52,1156.15
1094671.18,18047093.09,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,34499.64
2248.96,2229.52,4751.93
2248.96,2229.52,1156.15
540453.29,2221591.17,1156.15
2248.96,2229.52,1156.15
2682.76,2229.52,1156.15
142793.69,2229.52,1156.15
12690.68,2229.52,1156.15
2248.96,2229.52,1156.15
409004.45,2229.52,1156.15
12026843.74,13909996.73,2420.08
84734.26,2229.52,21065.22
106765.16,2229.52,1156.15
276837.27,1065404.19,1156.15
58727.13,2229.52,1156.15
26689.60,2229.52,19145.99
59145983.53,128607252.92,7665.09
1530974.24,22261479.02,15221.01
78742.98,2229.52,1156.15
32706.53,2229.52,1156.15
532473.41,3971107.99,1156.15
1348502.38,1271883.71,1156.15
1962900.84,2688169.71,15446.17
2324906.94,4490229.24,22572.17
240822.82,2229.52,72883.87
178795.76,2229.52,40257.32
880159.35,213274.78,15243.04
62714.23,2229.52,24903.62
52709.55,2229.52,20105.60
162809.54,2229.52,1156.15
2110415.75,11215351.24,1156.15
64910.31,671630.72,8385.72
6510595.41,13894411.16,5303.65
184826.98,2229.52,1156.15
1133053.18,4303031.32,1156.15
50713.16,2229.52,12428.77
40712.87,2229.52,1156.15
50720.79,2229.52,1156.15
10689.10,2229.52,1156.15
32706.53,2229.52,1156.15
727384.06,4887928.12,22450.61
53345.23,243828.20,1156.15
40712.87,2229.52,1156.15
2248.96,2229.52,1156.15
534918.74,383061.49,17110.35
6685.93,2229.52,1156.15
605136.55,2229.52,35459.44
30661.61,2229.52,65206.98
28671.71,2229.52,47934.10
10769545.86,9742544.50,99654.16
58688.34,2229.52,58489.76
78717.83,2229.52,38338.08
212795.44,2229.52,80560.69
424962.10,2229.52,82479.96
685163.60,2229.52,89197.28
247411.22,2708832.95,49025.94
56682.86,2229.52,64247.38
705353.13,79959814.45,64757.15
2228486.96,5255040.06,1156.15
96741.17,2229.52,24903.64
84740.10,2229.52,12428.78
70733.56,2229.52,5711.55
1564360.41,274063.01,1156.15
28703.36,2229.52,1156.15
52719.94,2229.52,4751.94
120751.10,2229.52,38338.10
58363.46,65906.95,1156.15
62656.65,15069.40,1156.15
242342.35,90998.57,33512.86
631167.56,2229.52,20105.78
98661.01,19268.90,1156.15
80744.56,2229.52,1156.15
53127.72,281953.30,1156.15
7716715.42,50876433.06,1156.15
123978.45,137687.35,40215.81
22632.01,12960.37,8587.05
52728.95,351849.35,1156.15
4183511.26,781769.88,19867.29
158571.26,394102.75,1156.15
24215.68,87122.16,1156.15
74287.17,80689.52,7606.74
416708.10,52761.85,18170.91
186843.23,347375.74,24798.08
95763.32,169413.19,57478.96
2248.96,87144.99,1156.15
2248.96,125270.10,1156.15
4032240.39,5193820.25,18518.70
2833506.75,18841705.46,1156.15
141793.13,173712.88,31568.38
2248.96,415444.56,1156.15
494087.23,1577751.30,1156.15
256181.99,125011.25,1156.15
2248.96,142214.59,1156.15
27650.17,184468.21,20049.86
1425636.25,12308916.22,7707.48
3208008.24,12139822.93,1156.15
2248.96,93483.86,4724.03
27969.05,125039.86,48856.10
2248.96,53256.01,1156.15
18496.57,387890.98,1156.15
43974.03,131557.62,6631.59
1995604.29,3272782.64,1156.15
2248.96,108325.61,1156.15
75648.31,544568.55,1156.15
1047182.58,58547.69,1156.15
68347.28,63550.86,54632.51
16603.49,15010.96,25859.27
75926.24,495853.11,1156.15
2248.96,2229.52,1156.15
756384.80,158391.59,1156.15
30770.89,1393951.90,1156.15
503857.84,1268506.13,1156.15
2248.96,226937.06,1156.15
3860999.91,21526285.50,10647.72
1195726.10,685339.33,1156.15
1031732.45,1363281.78,1156.15
601161.04,698514.00,33327.17
8247.61,78642.70,6647.77
7899.12,140078.75,3750.18
34598.22,21452.07,1156.15
2248.96,8776.71,1156.15
2788053.08,8916578.82,1156.15
102552.99,38312.07,4740.89
2731494.25,3744359.59,1156.15
107299.05,610195.90,1156.15
2248.96,25721.20,1156.15
4349.05,57363.96,30644.34
4728467.62,3496583.96,12320.26
355196.84,306904.47,38244.88
34356.53,63813.31,1156.15
24622.56,12888.85,24900.31
2248.96,114679.79,1156.15
36261.45,80755.76,1156.15
2248.96,320131.78,1156.15
4012532.61,20227836.51,1156.15
58535.80,34079.84,14338.21
384641.58,412935.41,1156.15
437081.56,342986.46,1156.15
6418.94,49015.36,1156.15
9921578.41,24716265.23,8713.07
2248.96,2229.52,1156.15
2248.96,201520.32,1156.15
25214.29,262919.24,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,637841.04,1156.15
2248.96,2229.52,1156.15
88746.52,2229.52,7630.76
2248.96,735271.83,1156.15
2248.96,2229.52,1156.15
3661.16,180293.28,11414.71
4437163.99,2283289.64,1156.15
2248.96,2422.53,1156.15
667208.88,2229.52,1156.15
68117.62,110376.08,1156.15
357291.71,645948.61,1156.15
2248.96,2229.52,1156.15
313501.87,7266951.24,14046.62
5971.66,474618.03,30516.80
2248.96,2229.52,1156.15
172895.31,688440.83,14138.20
2248.96,2229.52,1156.15
52487.26,394210.59,1156.15
11408.63,226926.43,1156.15
82539.64,31765.69,54642.23
117034.13,300726.99,53600.41
2248.96,2345.90,19145.92
9540315.54,5940137.09,16371.38
2248.96,31900.67,42167.35
493713.76,1990653.80,28134.20
61780.27,167530.00,10459.01
2145264.68,4753033.73,26330.25
387537.38,256196.80,1156.15
10521572.67,24450963.55,1156.15
118903.34,3137017.07,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
18695.44,2229.52,1156.15
2248.96,2229.52,15307.57
432399.98,1162644.62,8235.64
2248.96,127388.16,1156.15
662519.11,823554.54,1156.15
743511.91,1713052.90,1156.15
2248.96,34141.35,13378.59
36656.49,10836.24,6668.49
2248.96,72318.56,1156.15
535908.42,211566.94,1156.15
182064.55,131298.70,34460.15
6373742.31,4903422.33,9971.04
360114.53,501915.34,1720.38
2248.96,557354.68,1156.15
2248.96,42609.51,14335.60
16693.85,2229.52,1156.15
50538.39,34144.17,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,6671.13
2248.96,12964.82,12425.46
44510.03,36195.79,18175.97
858895.18,1484109.69,18693.01
282609.09,404566.92,1156.15
52024.81,123052.70,12391.81
444310.78,478510.78,6525.54
4462.36,38330.02,23932.94
14303.70,67989.06,20085.46
8299.68,70193.94,1156.15
3675.36,529812.32,1711.85
2248.96,2229.52,1156.15
41538395.40,59454012.41,1156.15
1435707.55,20027.87,1156.15
4167161.39,140046.14,13346.22
2248.96,17205.03,11464.56
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
5010789.14,10848098.77,1156.15
2248.96,498048.97,1156.15
2248.96,811494.50,7383.37
2248.96,2229.52,1156.15
2389177.21,1647838.63,1156.15
14162635.77,7574841.63,8194.89
30453.99,40315.36,48882.00
2248.96,2229.52,1156.15
12484.11,38418.95,1156.15
708046.82,2312371.18,29955.07
26698.69,2229.52,5711.54
106651.28,19159.61,24898.40
701549.11,3805728.32,1156.15
2681050.99,11884067.02,1156.15
38613.38,17135.25,19141.40
2248.96,2229.52,1156.15
38432.21,749960.11,23715.42
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
490826.87,745341.77,5484.38
72326.22,74364.96,1156.15
2248.96,72233.76,21043.77
10204.59,87136.40,1156.15
5246864.93,5599132.86,46223.29
2248.96,2229.52,13388.36
2248.96,95507.91,26794.27
27261.09,3412456.64,1156.15
2248.96,51137.95,1156.15
476283.80,137495.81,1156.15
10689.10,2229.52,1156.15
2248.96,2229.52,4751.93
2682.76,2229.52,1156.15
15501.41,559363.02,22814.07
72621.34,21369.49,11463.29
86289.54,80632.36,18162.39
6036521.05,36647013.22,1156.15
1108289.38,4082779.51,1156.15
12617.03,15120.27,1156.15
2476.19,38429.12,1156.15
567860.21,1276913.24,1156.15
46247.06,82799.29,16242.52
82642.40,17053.71,27777.85
90530.90,36050.90,41206.48
2248.96,40544.58,1861.40
1026329.86,204694.88,5649.64
2248.96,63790.12,14329.13
368658.97,758182.46,3561.25
33373.35,586972.47,1156.15
66633.87,19290.23,3787.10
318213.73,1880763.06,11854.55
92568.34,31886.31,23934.91
70209.30,91193.98,28714.79
9630.71,184453.82,27726.68
16269.28,76536.93,1850.40
2248.96,70200.50,1156.15
49290.64,252285.11,5635.09
142743.17,1063422.42,1156.15
40369.64,61665.65,6652.96
249129.26,1010363.04,1156.15
250879.90,349416.46,27676.26
50762.57,1046543.99,7311.52
160154.28,116636.67,1156.15
30697.97,2229.52,11469.16
32668.40,6546.96,20104.24
2248.96,2229.52,1156.15
2248.96,146406.79,11425.07
2467477.28,23006152.75,1156.15
2248.96,538292.12,1156.15
2248.96,2229.52,1156.15
28701.58,2229.52,3792.33
215023.66,1374690.96,3372.81
22698.60,2229.52,1156.15
365759.56,1967575.23,7030.00
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
148055.79,483071.50,1156.15
2248.96,2229.52,1156.15
7243842.01,9217048.26,1156.15
25613.07,193023.21,1156.15
809092.99,1795590.14,1156.15
18306.47,70176.62,2811.95
1084700.76,499063.83,1156.15
1606792.64,4063210.24,1156.15
1406311.13,962589.71,1156.15
2360311.49,44246077.84,1156.15
32342.86,65933.40,1156.15
588319.52,1543542.89,53220.53
2248.96,4617667.84,2381.56
110357.04,67748.35,53671.62
46700.26,2229.52,26822.83
46611.06,722514.22,1156.15
10598199.67,4352655.19,13977.80
44340.29,68039.26,1156.15
6199.43,2541911.56,11652.46
2248.96,2229.52,22024.79
2248.96,42544.11,29689.26
126191.95,101719.15,30630.78
56618.81,19255.44,14342.74
3823728.76,7009209.05,16044.61
2248.96,74436.62,1156.15
62632.49,19305.53,1156.15
2248.96,55374.07,1156.15
2248.96,2229.52,13388.36
4367066.73,23338834.09,7214.89
296426.83,438441.66,1156.15
2248.96,93479.77,5683.63
6455.19,42661.17,1156.15
130669.91,372950.62,1156.15
2248.96,2229.52,1156.15
22577.98,17008.47,52727.53
42483.71,42624.55,1156.15
2248.96,2229.52,3792.32
1928353.69,673923.65,19900.25
2248.96,1188537.08,1156.15
207588.09,222490.92,1156.15
2248.96,182457.77,1156.15
12690.68,2229.52,1156.15
505319.45,1361646.68,12972.82
477720.80,938117.03,1156.15
22673.29,6637.85,1156.15
6574246.08,58868948.96,4991.20
60869.47,3134957.84,1156.15
185566.30,574109.51,1156.15
10689.10,2229.52,1156.15
392882.79,1772629.96,20524.02
300408.42,91066.27,3765.16
8687.51,2229.52,1156.15
31001.53,301038.25,1156.15
14292.35,72305.90,1156.15
8687.51,2229.52,1156.15
2248.96,2229.52,1156.15
656047.46,554568.83,1156.15
551788.37,4093935.44,1156.15
731673.31,3786583.31,12231.62
2248.96,2229.52,22984.40
496710.52,65461.38,1156.15
17238.79,1660839.91,1156.15
36708.56,2229.52,2832.73
62730.30,2229.52,1156.15
17901931.90,28563067.64,1156.15
2248.96,2229.52,1156.15
1611899.87,3518866.29,1156.15
2248.96,17248.96,1156.15
5081263.32,2354648.72,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,4751.93
876927.70,3235742.81,12399.99
2314333.14,1080147.73,31291.32
376212.30,487075.71,1156.15
77968.46,137900.70,1156.15
247993.58,5068546.70,1156.15
116288.58,87028.57,1156.15
18695.44,2229.52,1156.15
230239.54,2567148.49,1156.15
9382581.04,46219316.01,1156.15
2248.96,2229.52,1156.15
47650.29,540360.92,1156.15
3039.77,290476.42,1156.15
2248.96,2229.52,1156.15
22306.23,769010.30,30426.81
36702.72,2229.52,11469.16
2248.96,288360.86,1156.15
80708.38,6510.39,17225.44
53949.44,137925.11,1156.15
27992.59,828435.61,1156.15
2248.96,8776.71,1156.15
2248.96,144332.66,1156.15
48066.74,114564.09,17192.42
68628.96,19247.32,13383.14
2248.96,2422.53,1156.15
3284697.31,3258763.84,1156.15
2604321.20,1827654.14,1156.15
2248.96,510757.33,1156.15
12690.68,2229.52,1156.15
70729.01,2229.52,12428.78
2248.96,49019.88,1156.15
807629.73,3104546.25,1156.15
3801652.37,7360484.19,96543.85
2248.96,19343.53,6665.89
2760938.05,22435976.96,26682.91
56313.06,74378.18,1851.06
2248.96,2229.52,14347.96
261509.01,1296287.20,1156.15
64715.82,2229.52,24903.63
2248.96,36214.45,23933.58
2248.96,656818.76,20865.08
2248.96,101952.01,5681.04
374563.67,423475.61,15178.79
1424447.84,17428223.29,10940.73
28685.35,2229.52,27782.43
76483.16,44610.96,23931.02
48613.52,17076.03,30656.65
50608.46,21420.48,4746.05
2118574.97,3469612.69,5611.29
78020.13,830502.77,1156.15
2248.96,2229.52,1156.15
12591692.79,76285954.11,1156.15
440847.42,33747.42,1156.15
72738.22,2229.52,1156.15
78742.98,2229.52,1156.15
82467.07,51056.11,1156.15
